billing_account_id,service.id,service.description,sku.id,sku.description,usage_start_time,usage_end_time,project.id,project.number,project.name,project.labels.key,project.labels.value,project.ancestry_numbers,project.ancestors.resource_name,project.ancestors.display_name,labels.key,labels.value,system_labels.key,system_labels.value,location.location,location.country,location.region,location.zone,tags.key,tags.value,tags.inherited,tags.namespace,price.effective_price,price.tier_start_amount,price.unit,price.pricing_unit_quantity,price.list_price,price.effective_price_default,price.list_price_consumption_model,transaction_type,seller_name,export_time,cost,currency,currency_conversion_rate,usage.amount,usage.unit,usage.amount_in_pricing_units,usage.pricing_unit,credits.name,credits.amount,credits.full_name,credits.id,credits.type,invoice.month,invoice.publisher_type,cost_type,adjustment_info.id,adjustment_info.description,adjustment_info.mode,adjustment_info.type,cost_at_list,cost_at_effective_price_default,cost_at_list_consumption_model,consumption_model.id,consumption_model.description
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6763-BABD-E91D,Network Internet Data Transfer In from South Korea to Seoul,2025-07-11 22:00:00 UTC,2025-07-11 23:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-12 08:47:01.223448 UTC,0.000000,KRW,1354.595000,6568.000000,bytes,0.000006,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6763-BABD-E91D,Network Internet Data Transfer In from South Korea to Seoul,2025-07-11 20:00:00 UTC,2025-07-11 21:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-12 05:53:58.525074 UTC,0.000000,KRW,1354.595000,4315.000000,bytes,0.000004,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,0DBF-7B11-1C9D,Network Internet Data Transfer Out from Seoul to APAC,2025-07-11 11:00:00 UTC,2025-07-11 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,cloud_sql_bill_to,539075679665,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,0DBF-7B11-1C9D,Network Internet Data Transfer Out from Seoul to APAC,2025-07-11 14:00:00 UTC,2025-07-11 15:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,cloud_sql_bill_to,539075679665,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,0DBF-7B11-1C9D,Network Internet Data Transfer Out from Seoul to APAC,2025-07-11 19:00:00 UTC,2025-07-11 20:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,cloud_sql_bill_to,539075679665,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 04:50:50.293043 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,173A-5A39-18A2,Network Internet Data Transfer Out from Seoul to Americas,2025-07-11 14:00:00 UTC,2025-07-11 15:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,cloud_sql_bill_to,539075679665,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,267D-1497-929B,Network Internet Data Transfer Out from Seoul to Americas,2025-07-12 08:00:00 UTC,2025-07-12 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 21:27:03.551571 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,4917-2B57-3B06,Network Internet Data Transfer Out from Seoul to China,2025-07-12 10:00:00 UTC,2025-07-12 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,311.556850108,0.000000,gibibyte,1.000000,311.556850108,311.556850108,311.556850108,GOOGLE,Google,2025-07-12 20:22:40.574173 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,0C3E-FFEC-0D6F,Network Internet Data Transfer Out from Seoul to EMEA,2025-07-11 13:00:00 UTC,2025-07-11 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.000000,KRW,1354.595000,0.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,7798-6A2D-3569,Network Internet Data Transfer Out from Seoul to Africa,2025-07-12 11:00:00 UTC,2025-07-12 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 20:22:40.574173 UTC,0.000008,KRW,1354.595000,34.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,7798-6A2D-3569,Network Internet Data Transfer Out from Seoul to Africa,2025-07-12 00:00:00 UTC,2025-07-12 01:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 08:47:01.223448 UTC,0.000008,KRW,1354.595000,36.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,7798-6A2D-3569,Network Internet Data Transfer Out from Seoul to Africa,2025-07-11 22:00:00 UTC,2025-07-11 23:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 05:53:58.525074 UTC,0.000008,KRW,1354.595000,36.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,7798-6A2D-3569,Network Internet Data Transfer Out from Seoul to Africa,2025-07-11 17:00:00 UTC,2025-07-11 18:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 04:36:48.726637 UTC,0.000008,KRW,1354.595000,34.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,4152-BA11-9EA8,Network Internet Data Transfer Out from Seoul to Australia,2025-07-12 01:00:00 UTC,2025-07-12 02:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 09:35:50.703415 UTC,0.000008,KRW,1354.595000,34.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,4152-BA11-9EA8,Network Internet Data Transfer Out from Seoul to Australia,2025-07-11 17:00:00 UTC,2025-07-11 18:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 04:36:48.726637 UTC,0.000008,KRW,1354.595000,34.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,4152-BA11-9EA8,Network Internet Data Transfer Out from Seoul to Australia,2025-07-12 07:00:00 UTC,2025-07-12 08:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 18:15:42.687381 UTC,0.000008,KRW,1354.595000,34.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,1560-00C4-92EE,Network Internet Data Transfer Out from Seoul to South America,2025-07-11 22:00:00 UTC,2025-07-11 23:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 05:53:58.525074 UTC,0.000008,KRW,1354.595000,36.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,70A1-9E75-5BB1,Network Internet Data Transfer Out from Seoul to South Korea,2025-07-11 22:00:00 UTC,2025-07-11 23:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-ops-agent-policy,v2-x86-template-1-4-0,,,asia-northeast3,KR,asia-northeast3,,,,,,257.373050089,0.000000,gibibyte,1.000000,257.373050089,257.373050089,257.373050089,GOOGLE,Google,2025-07-12 05:53:58.525074 UTC,0.000008,KRW,1354.595000,36.000000,bytes,0.000000,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000008,0.000008,0.000008,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 23:00:00 UTC,2025-07-12 00:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 08:47:01.223448 UTC,0.002131,KRW,1354.595000,43504358766.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 12:00:00 UTC,2025-07-11 13:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358310.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 14:00:00 UTC,2025-07-11 15:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358307.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 11:00:00 UTC,2025-07-11 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358310.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 19:00:00 UTC,2025-07-11 20:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 04:36:48.726637 UTC,0.002131,KRW,1354.595000,43504357632.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 09:00:00 UTC,2025-07-11 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358310.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 10:00:00 UTC,2025-07-11 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358310.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 15:00:00 UTC,2025-07-11 16:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358307.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-12 04:00:00 UTC,2025-07-12 05:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 14:59:27.936994 UTC,0.002131,KRW,1354.595000,43504356975.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 16:00:00 UTC,2025-07-11 17:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358307.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,9662-B51E-5089,Cloud SQL,8519-2869-D7C1,Cloud SQL: Backups in Seoul,2025-07-11 13:00:00 UTC,2025-07-11 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,140.877880049,0.000000,gibibyte month,1.000000,140.877880049,140.877880049,140.877880049,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.002131,KRW,1354.595000,43504358307.000000,byte-seconds,0.000015,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.002131,0.002131,0.002131,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 09:00:00 UTC,2025-07-11 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 08:00:00 UTC,2025-07-11 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 07:00:00 UTC,2025-07-11 08:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 12:00:00 UTC,2025-07-11 13:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 13:00:00 UTC,2025-07-11 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025517.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 10:00:00 UTC,2025-07-11 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 11:00:00 UTC,2025-07-11 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 01:43:29.410995 UTC,0.155101,KRW,1354.595000,3967376025518.000000,byte-seconds,0.001380,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.155101,0.155101,0.155101,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-11 17:00:00 UTC,2025-07-11 18:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 03:32:53.098389 UTC,0.169780,KRW,1354.595000,4342871577758.000000,byte-seconds,0.001510,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.169780,0.169780,0.169780,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-12 00:00:00 UTC,2025-07-12 01:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 08:47:01.223448 UTC,0.169780,KRW,1354.595000,4342871577761.000000,byte-seconds,0.001510,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.169780,0.169780,0.169780,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,6F81-5844-456A,Compute Engine,6E69-DD68-8DCA,Storage PD Snapshot in Asia,2025-07-12 03:00:00 UTC,2025-07-12 04:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia,SG,,,,,,,112.431385039,0.000000,gibibyte month,1.000000,112.431385039,112.431385039,112.431385039,GOOGLE,Google,2025-07-12 13:04:19.629633 UTC,0.169780,KRW,1354.595000,4342871577448.000000,byte-seconds,0.001510,gibibyte month,,,,,,202507,GOOGLE,regular,,,,,0.169780,0.169780,0.169780,7754-699E-0EBF,Default
